iso3,year,gdp_usd,gdp_per_capita_usd,trade_openness,govt_revenue_pct_gdp,govt_expenditure_pct_gdp,rd_pct_gdp,gov_effectiveness
RUS,2013,2292470078346.22,15941.4482421875,46.287149400499,26.5415005953221,24.606189979681,1.02732,-0.7385077
RUS,2014,2059241589895.01,14055.47265625,47.8013412628116,27.1517347071711,26.4617539784902,1.07241,-0.1991364
RUS,2015,1363482182197.71,9277.7138671875,49.3593493116887,24.4720476684928,30.6476505158828,1.10085,-0.322434699999999
RUS,2016,1276786350881.14,8663.158203125,46.5181198396096,24.2684308208386,31.0284467524216,1.10238,-0.3261886
RUS,2017,1574199360089.0,10658.9130859375,46.8765243371311,24.4845856851678,30.7103051722937,1.10967,-0.216888499999999
RUS,2018,1657328773461.31,11211.8876953125,51.5809003703964,27.5163963231875,28.9441478427563,0.99001,-0.163008899999999
RUS,2019,1693115002708.32,11447.701171875,49.2287536619033,27.4804517541099,29.6140297769421,1.03531,0.0414379
RUS,2020,1493075894362.14,10108.3271484375,45.9669082029127,27.6767173115632,35.2998185923772,1.09099,-0.0432286
RUS,2021,1829186719575.1,12425.029296875,50.5861954621752,26.5756609925752,30.78279492703,0.96602,-0.1170517
RUS,2022,2291612121334.64,15619.6142578125,42.7827864294811,27.0035017836906,31.3980432829166,0.91494,-0.208680199999999
RUS,2023,2071505725030.58,14159.3876953125,40.8343264105273,28.7334121058827,29.6042548935718,0.93518,-0.208478
RUS,2024,2173835806671.66,14889.0185546875,39.5081647660396,27.9899902586446,,0.93706,-0.3215539
SAU,1960,1748124063.55556,717.796628958557,,,,,
SAU,1961,1920811284.22222,760.311740320004,,,,,
SAU,1962,2130606531.77778,812.926247668855,,,,,
SAU,1963,2207393171.55556,811.738274661234,,,,,
SAU,1964,2371808712.88889,840.480371460232,,,,,
SAU,1965,2647955557.55556,904.118334125664,,,,,
SAU,1966,2920555557.11111,960.744776733843,,,,,
SAU,1967,3257022222.66667,1031.60360297585,,,,,
SAU,1968,4187777711.11111,1275.70709426176,72.448941455807,,,,
SAU,1969,4485777644.44444,1312.73865737123,73.1327600257434,,,,
SAU,1970,5377333333.33333,1509.43961165521,72.3654847508058,,,,
SAU,1971,7184806909.28939,1929.30910330483,71.9018519092968,,,,
SAU,1972,9664267086.60323,2474.38683208975,79.855702017176,,,,
SAU,1973,14947435499.323,3640.08361192413,120.619449859216,,,,
SAU,1974,45412957746.4789,10503.4280777085,76.1382244938468,,,,
SAU,1975,46773208642.6814,10265.6414406471,95.0665532121802,,,,
SAU,1976,64005665722.3796,13312.5119926546,83.9811454368416,,,,
SAU,1977,74188986586.0629,14595.3739933329,89.98168407126,,,,
SAU,1978,80266516686.5614,14914.1542686138,90.9143881174621,,,,
SAU,1979,111858444786.224,19611.565126033,89.1003303736254,,,,
SAU,1980,164539660725.118,27205.6452285141,90.7561643535307,,,,
SAU,1981,184291360138.69,28703.35585508,92.9118801604833,,,,
SAU,1982,153240313858.323,22454.4843169614,89.8500763323904,,,,
SAU,1983,129171635311.143,17809.5527471054,86.1452694224357,,,,
SAU,1984,119624858115.778,15541.1312184609,79.7444242547882,,,,
SAU,1985,103897846493.65,12745.41992535,66.7135242002774,,,,
SAU,1986,86961922765.3254,10078.2896080512,62.489286379728,,,,
SAU,1987,85695861148.1976,9385.98469519899,67.9943663902833,,,,
SAU,1988,88256074766.3551,9165.49615323397,66.5265839482753,,,,
SAU,1989,95344459279.0387,9413.58119352769,71.823057426519,,,,
SAU,1990,117630173564.753,11054.7495049666,71.7080755916236,,,,
SAU,1991,132223230974.633,11847.1699534218,74.6992988351616,,,,
SAU,1992,137087850467.29,11730.2687665244,75.0920345777317,,,,
SAU,1993,132967957276.368,10884.8607880777,67.80697438575,,,,
SAU,1994,135174899866.489,10601.9196697805,60.0713114592181,,,,
SAU,1995,143343124165.554,10786.4008952769,65.0417272083752,,,,
SAU,1996,158662483311.081,11471.5045960191,66.653820067958,,,,-0.3029637
SAU,1997,165963684913.218,11545.3455998551,65.1880669440449,,,,
SAU,1998,146775466666.667,9836.05729768574,56.0883926105725,,,,-0.3071658
SAU,1999,161717066666.667,10452.1899400479,57.8460488194196,,,,
SAU,2000,189514933333.333,11714.5623675159,68.1664488005167,,,,-0.3057124
SAU,2001,184137600000.0,10805.311325122,63.5605836794513,,,,
SAU,2002,189605866666.667,10586.0543471363,64.5927974099254,,,,-0.5506885
SAU,2003,215807733333.333,11487.220410693,69.831170708742,,,0.06233,-0.5549181
SAU,2004,258742133333.333,13154.4978989446,75.0828366569341,,,0.05315,-0.5261233
SAU,2005,328459608764.111,15975.7473782258,81.9540759410158,,,0.0423,-0.4659579
SAU,2006,376900133511.348,17563.6145370639,89.9446046768984,,,0.04245,-0.193441199999999
SAU,2007,415964509673.115,18596.1502627898,94.8633170967657,,,0.04521,-0.1403004
SAU,2008,519796800000.0,22320.4888964331,96.1026308742185,,,0.04902,-0.0728211
SAU,2009,429097866666.667,17718.3911648365,84.8583415624843,,,0.07338,-0.0481148
SAU,2010,528207466666.667,22028.3901426586,82.5496850227537,37.4031314968159,24.4346201900162,0.884,0.0891481
SAU,2011,680660800000.0,27126.7498747702,84.3594342438995,43.7821599245909,22.8756134235045,0.88541,0.0088158
SAU,2012,751921333333.333,28733.4375513452,81.74067854616,44.2080643187851,25.2980404620107,0.85824,-0.00699619999999999
SAU,2013,769755733333.333,27865.465604962,80.2515014286783,39.9298617327609,25.3542942107349,0.79069,-0.0761056
SAU,2014,787153066666.667,27805.4850319422,78.000111117736,35.2372295909241,27.8187317401037,,0.075289
SAU,2015,693414400000.0,23256.1549553531,67.1052692300592,23.5623988579797,30.4187125812982,,0.0852228999999999
SAU,2016,689279466666.667,22267.7217050387,57.9216635110364,20.0963081210981,26.940531690074,,0.2818788
SAU,2017,741266133333.333,23929.2907135982,59.5319791578229,24.8765686836184,25.9809738148926,,0.1769432
SAU,2018,886564800000.0,29360.0658968566,59.1029104697141,27.2458971226168,26.7955295916704,,0.2655112
SAU,2019,888890133333.333,29566.7933827436,56.7938204886513,27.8140023653833,26.7097064575879,,0.261925
SAU,2020,767951200000.0,24338.8307301067,47.533159225048,27.1487389649999,31.9689061537757,0.47618,0.1079226
SAU,2021,982661066666.667,31920.7653655643,50.8839263398787,26.2005739264251,25.0127399358585,0.39379,0.3884752
SAU,2022,1239075200000.0,38510.2276211037,56.8241647749332,27.2926932054767,21.9700445283442,0.41439,0.5143289
SAU,2023,1218584533333.33,36156.848337701,54.1690118283683,26.5289126854775,24.2191318731543,0.49487,0.725856
SAU,2024,1239804533333.33,35121.6628687742,54.6787052668733,27.0815901753836,,0.63522,0.7833016
SGP,1960,704751700.302494,428.056183371291,339.30657272643,,,,
SGP,1961,764629788.123689,449.148136820776,299.401888324006,,,,
SGP,1962,826239211.817511,472.082740153988,286.644526153481,,,,
SGP,1963,917608012.491752,511.202235371449,296.88145247419,,,,
SGP,1964,894153311.424857,485.530686047381,255.030688294608,,,,
SGP,1965,974644096.144674,516.531928636745,257.54122536533,,,,
SGP,1966,1096425608.09089,566.803974405961,253.777857227982,,,,
SGP,1967,1238035815.78586,626.029437593984,235.934985091955,,,,
SGP,1968,1425706091.0356,708.601436896422,256.800476583265,,,,
SGP,1969,1659893767.84419,812.677487316618,273.697675791628,,,,
SGP,1970,1920574150.17542,925.797864348214,271.059479870053,,,,
SGP,1971,2263785443.61688,1071.41154035538,259.296670947633,,,,
SGP,1972,2721440980.75851,1264.37510720987,229.053394842393,21.1989448706985,14.9958445250111,,
SGP,1973,3696213333.33333,1685.45979632163,245.728962253261,20.4028627496248,13.8423948593636,,
SGP,1974,5221534955.64418,2341.70551423633,313.964960955157,20.1614788721418,13.2097822529108,,
SGP,1975,5633673929.99302,2489.91157517591,283.570185086716,22.9154981899233,15.1871626592467,,
SGP,1976,6327077974.10703,2758.94038028476,305.899996000906,22.2749510111042,15.4898223069438,,
SGP,1977,6618585073.66035,2846.33598832854,326.983709610351,23.8057383264438,16.4126898710956,,
SGP,1978,7517176354.84135,3193.90565722355,334.601961019556,22.8767437041238,15.3565936283224,,
SGP,1979,9296921723.83465,3900.53355310873,375.010406221028,23.1160009838609,15.4153974230413,,
SGP,1980,11896256782.8566,4928.13911785754,410.936775211058,24.6041685994372,15.3230046077249,,
SGP,1981,14175228843.6391,5596.58597723068,399.778268318397,25.6885872430153,17.853848181339,,
SGP,1982,16084252378.473,6077.63424070932,372.537167610326,26.6441444092616,16.176591762504,,
SGP,1983,17784112149.5327,6633.23667366491,333.147038730359,28.7324609806085,16.5090125597772,,
SGP,1984,19749361097.965,7228.31758410647,313.123526254242,27.4404271226732,18.7872630025114,,
SGP,1985,19156532745.7691,7001.7667477117,304.14484567871,26.3515960727116,17.9527589886156,,
SGP,1986,18586746056.9974,6799.93036332671,294.826460468494,25.4593118087091,22.656855624598,,
SGP,1987,20919215578.2125,7539.02930212443,325.038474626505,28.4240222175875,27.0035895015313,,
SGP,1988,25371462488.1292,8914.44122574729,359.867159003075,25.9318801548876,18.9772852750116,,
SGP,1989,30465364738.6206,10394.5389962406,347.5726856798,25.6245055742678,17.5538465302527,,
SGP,1990,36144336768.7023,11861.7561591366,344.33221784507,25.3531236745006,17.0656936998793,,
SGP,1991,45466164978.2923,14502.3799938606,323.887994825751,25.3606950605275,17.8781505115682,,
SGP,1992,52131320032.8797,16136.2405377661,311.312267281518,26.600267074265,16.5414118195671,,
SGP,1993,60603815716.2653,18290.130113185,313.416139807665,28.6908809055269,14.5757231950377,,
SGP,1994,73688724431.1412,21552.4100366948,316.216547584567,25.985425843629,10.9181789589838,,
SGP,1995,87812540788.4293,24914.8507020358,345.459263895462,25.6051382214677,11.9264072220486,,
SGP,1996,96293086513.0872,26232.866096827,334.911163288092,27.9398897605784,16.164716903869,1.31991,2.2336615
SGP,1997,100123787215.299,26375.8653668113,323.86442214814,26.8275390745868,13.6313737518868,1.41565,
SGP,1998,85728207781.7785,21829.2737831583,312.079255674686,26.912024333176,15.721913728464,1.73708,2.3094802
SGP,1999,86286849754.8905,21796.6373891001,336.484846412882,27.5755969983419,14.7723970530418,1.81624,
SGP,2000,96076539925.7409,23852.8389514753,364.364520468218,25.681569547987,15.7167317505512,1.81699,2.3451859
SGP,2001,89793790669.6515,21699.7414868907,349.292105694978,24.3483568448637,18.1694321928128,2.0093,
SGP,2002,92538372869.6942,22159.8373710639,349.746013985676,21.1831034876079,16.1456287066659,2.03282,2.067514
SGP,2003,97646401095.6369,23730.3840054566,377.218564301581,19.4253514768287,15.9371823893899,1.99679,2.0823753
SGP,2004,115033593101.049,27608.080013423,401.523712538509,18.7817911568509,14.3921042209913,2.07859,2.1566811
SGP,2005,127807848728.398,29961.3172812732,420.430512920559,18.175279588949,12.5938426968405,2.14806,2.1744068
SGP,2006,148627286361.351,33768.4528234651,425.363399543019,17.8972792883433,13.0568922267559,2.11656,2.1986117
SGP,2007,180941701357.97,39432.8860198877,394.288471919078,19.2502610950738,12.1489884766129,2.31986,2.2797329
SGP,2008,193617323539.203,40008.5720489092,437.326714891057,20.414935154062,14.5049163763371,2.59673,2.2929989
SGP,2009,194150283771.566,38926.8054365453,358.192811828842,17.0545106225511,14.303988923297,2.1279,2.1610477
SGP,2010,239807980591.24,47236.683084953,369.685555787646,16.7790639246853,12.4128043266242,1.92918,2.1773529
SGP,2011,279356499090.458,53891.4570264372,379.098631377539,17.0209629280307,12.7726522542327,2.06955,2.1271599
SGP,2012,295092888076.589,55547.5553077786,369.212965787665,17.4768046793331,12.3839623831082,1.91833,2.2446934
SGP,2013,307576360584.992,56967.4257940383,367.041780049019,17.2396519035114,12.3753378735642,1.92104,2.1745281
SGP,2014,314863580758.455,57564.8023114977,360.467319166237,18.0208994708332,13.1510655902688,2.08228,2.1621771
SGP,2015,307998545269.398,55645.6068614606,329.471398940262,17.9971098900658,15.9255259430938,2.17445,2.1874773
SGP,2016,319646468521.497,57005.5887176547,302.839656046574,18.4319139456502,14.4158695300905,2.06892,2.2456127
SGP,2017,343673334902.33,61236.251270627,316.794409287568,20.1640829681211,14.2879989784805,1.89683,2.2158807
SGP,2018,377123710560.614,66881.6067035265,326.59658728675,18.1773854683024,14.6822557796545,1.80836,2.2170172
SGP,2019,376161998830.048,65952.0378959293,324.394985115301,20.9419133212645,14.1706593749508,1.88845,2.2442216
SGP,2020,349165858544.568,61410.0792630788,332.040805481913,18.0690867237101,25.7456316212339,2.15983,2.2154522
SGP,2021,436591382250.464,80056.1288247844,329.161383683762,17.1309960684008,16.2824973554065,1.93761,2.2180671
SGP,2022,509017841146.557,90299.0694637269,332.34956775484,15.8845515701868,14.8222699043527,1.80821,2.2013027
SGP,2023,505439514078.019,85412.230345235,325.69322405378,18.2142943990795,17.3034829398763,,2.2622865
SGP,2024,547386645891.847,90674.066632628,322.371427934716,18.5525265576549,,,2.2796267
SMR,1997,976606910.602381,37852.9810311,,,,,
SMR,1998,1048316225.70471,40126.93686908,,,,,
SMR,1999,1109473367.84318,41931.7951488407,,,,,
SMR,2000,1007661366.66959,37600.7077379601,,,,,
SMR,2001,1059529812.37456,39035.1034290445,,,,,
SMR,2002,1148872072.38556,41790.8432718184,,35.7426661152263,35.9572969547325,,
SMR,2003,1462590266.59186,52529.9093701059,,34.2150975638051,31.4963179659706,,
SMR,2004,1715340542.988,58232.0176184948,,35.8438203480783,33.2718181885424,,
SMR,2005,1786514058.22344,59877.8005839737,,34.826582775766,30.1599863210306,,
SMR,2006,1909765165.43137,63270.7780755157,,35.3087400585141,29.303366330046,,
SMR,2007,2188654628.38097,70124.4634385624,,35.0547040795241,30.4456554120225,,
SMR,2008,2403213305.03601,75902.1320521765,,36.1634040532436,30.7148607417381,,
SMR,2009,2064277126.41466,62428.9943269418,,37.9848622918919,36.0723472554054,,
SMR,2010,1881191925.32503,56543.1898204098,,37.3979701338971,37.2906898520085,,
SMR,2011,1813717438.69134,55601.3929703047,,40.1624647689946,41.7917820276286,,
SMR,2012,1604701299.43546,47945.8991734281,,44.2974057990392,44.6508169671737,,
SMR,2013,1678741475.14095,50807.8289138024,,41.7640332990506,46.0320867563291,,
SMR,2014,1673911426.17254,51260.4938347125,,43.6972721452381,45.6235726666667,,
SMR,2015,1419401070.56043,43146.8240435428,321.364013420909,43.0493286832074,45.2377645386161,,1.4535264
SMR,2016,1468343139.74326,44359.4797662688,320.146089060708,42.3911886700688,44.9877172522711,,1.4545142
SMR,2017,1528620346.31168,45192.0279766943,313.85032377067,40.8355905879707,43.295388835887,,1.454835
SMR,2018,1655353653.05934,47950.6880557136,309.487956436918,41.1493374870828,44.3657869864291,,1.456596
SMR,2019,1616340692.28937,46630.1443120725,307.264778080283,41.6501560743295,44.1548282272791,,1.4583124
SMR,2020,1541248248.80727,44326.9556746411,304.903167579063,39.6583254517406,47.440336858793,,1.4534103
SMR,2021,1855652786.18368,54176.4798021628,342.470174007962,40.3285704591182,44.0740495328967,,1.4563194
SMR,2022,1829211863.9476,54190.8417700372,370.436071813414,44.4115845858904,44.64064259247,,1.1591046
SMR,2023,2027527227.831,59879.7173015651,340.983395012486,41.2456881425456,40.4897504268959,,0.8988601
SMR,2024,,,,,,,0.8976214
SVK,1990,12915046978.1615,2437.17517010845,56.466265712049,,,,
SVK,1991,14459924588.948,2726.59305498582,86.7736125430284,,,,
SVK,1992,15699327209.2121,2959.33644860111,131.441897608458,,,,
SVK,1993,16737973764.3476,3143.10143068756,110.829226635557,,,,
SVK,1994,20428139755.6056,3820.96427542658,107.060186670689,,,,
SVK,1995,26180022222.2222,4882.51158238228,107.235188114551,41.0425911250893,45.3218107685464,,
SVK,1996,28197790874.5247,5247.70081044708,110.817704215698,39.8362787366106,51.600007137702,0.88102,0.4972183
SVK,1997,27844628979.2682,5172.41757491248,117.288133745109,39.5463197156339,44.8099257992386,1.04585,
SVK,1998,29976207629.4888,5560.916177503,101.906217751394,38.6751330398438,43.5671583817901,0.76234,0.3560652
SVK,1999,30496272225.1337,5651.62327514236,97.530252180251,38.480910274558,46.8820690584542,0.64406,
SVK,2000,29215726004.7765,5421.6448441887,108.939262958746,37.712162819852,52.1902129851671,0.63865,0.5075292
SVK,2001,30726659550.9717,5712.47802761654,121.931131222912,35.8126274581772,43.8308376763311,0.62571,
SVK,2002,35243658398.7546,6554.62808369461,120.599168045888,34.7089367939385,44.2036122962049,0.564,0.385846
SVK,2003,46616149116.7411,8675.39633696465,125.998506220804,34.8963417696916,39.7068446195437,0.56511,0.5256977
SVK,2004,57215475076.2986,10650.1290097126,140.222460021585,33.4694581416052,37.2826789817952,0.50263,0.7232277
SVK,2005,62547753148.4638,11641.5410321763,148.705461161746,34.0310493919392,38.5685975641289,0.49537,0.8709154
SVK,2006,70751813442.9881,13167.8954730379,164.992205726236,32.6469403393774,36.9739601689895,0.47498,0.7019393
SVK,2007,86587749517.9724,16110.4817265237,166.580025216882,31.8055685715751,34.8508787281228,0.44734,0.5945746
SVK,2008,100830060552.902,18744.3192278346,162.464472991641,31.7220788736088,34.8379095855697,0.4616,0.6389642
SVK,2009,89342984697.5246,16586.7527805228,136.714352092364,33.1470271839695,41.9431939116331,0.47302,0.6598655
SVK,2010,91112160800.7668,16899.448680529,155.108497681586,31.5031888178808,39.5145792054508,0.60583,0.4626046
SVK,2011,99705104723.4341,18469.4354316836,169.178076311066,33.9574139063562,39.0601443681058,0.65398,0.4763801
SVK,2012,94724394278.052,17516.9691054078,176.968958181431,33.1016168746668,39.1325775702987,0.79377,0.5189099
SVK,2013,99134277850.3418,18312.7805149823,180.903136491458,35.5079174484525,40.0242603858589,0.8184,0.4696274
SVK,2014,101713075598.862,18770.9289896545,176.756316098132,36.023154999262,40.0498953140123,0.87462,0.7131474
SVK,2015,89178548717.3324,16442.0760860018,179.42602289503,38.18666488372,40.6783469163369,1.15366,0.6446273
SVK,2016,90347173228.6356,16636.0769133073,182.757379596201,35.5754611590247,40.3193736538256,0.78513,0.7302475
SVK,2017,95978130734.9766,17645.5298716761,186.644687399549,36.5193524934037,37.0392854927539,0.88153,0.5705986
SVK,2018,106611673364.837,19573.3717031314,188.732964699496,36.4511446145216,37.1287832002824,0.83184,0.5296453
SVK,2019,105843498304.094,19406.0589683582,183.722608631236,37.3077733089122,38.0979921157923,0.82138,0.4384097
SVK,2020,107732602896.441,19735.4858280801,167.534173320366,37.0308080050777,42.1100121910824,0.88944,0.6975922
SVK,2021,120511265913.343,22123.3342114545,181.97948448512,37.7021998748493,42.3958276665658,0.90093,0.7366757
SVK,2022,115792972358.209,21317.7943982363,204.056318531151,39.2667210059404,39.7740575217895,0.97686,0.7960113
SVK,2023,133578518423.544,24614.8734642794,181.39087235645,40.1894910694299,,1.03359,0.5846525
SVK,2024,140934076532.375,25992.6748502048,171.212800151635,39.3323818777902,,,0.6575804
SVN,1990,19832029087.1272,9925.14071044684,139.573592304258,,,,
SVN,1991,14454495058.907,7229.31149788617,130.099381673414,,,,
SVN,1992,14277261540.7456,7151.15243829224,98.3919559552935,34.9320179423751,32.1574472029956,,
SVN,1993,14449298371.7879,7254.58887417768,96.0223552504566,36.0004070983015,33.3783061398683,,
SVN,1994,16400767069.6294,8243.89895545106,97.1248049291133,34.9628931684013,33.3203093707523,,
SVN,1995,21367422159.3207,10738.0887611468,93.0505272972723,,,,
SVN,1996,21470699362.6062,10796.7399446283,93.6684415177777,,,1.26688,0.7741883
