country_iso3,replenishment_round,donate_dummy,donation_usd,log_gdp_per_capita,dac_member,un_voting_align,trade_openness,gov_effectiveness,peer_donor,log_gdp_level,fiscal_balance_pct_gdp,ida_vote_share_lag,trade_exposure_ida,log_donation_lag,us_eu_ally,sovereign_credit_rating
JPN,IDA11,1,1467747900.0,10.575157,1,0.610239,18.2539,1.124925,1,29.225019,4.8011,8.0,0.3,22.000136,1,A+
JPN,IDA12,1,2216713000.0,10.508081,1,0.545512,18.1256,1.178817,1,29.164869,,8.0,0.3,21.106995,1,A+
JPN,IDA13,1,2174061200.0,10.398818,1,0.542635,20.4471,1.310135,1,29.062013,,8.0,0.3,21.519291,1,A+
JPN,IDA14,1,2616763800.0,10.540405,1,0.518751,26.23,1.405103,1,29.206171,,8.0,0.3,21.499863,1,A+
JPN,IDA15,1,3234754600.0,10.485117,1,0.484954,32.8166,1.294802,1,29.152666,,8.0,0.3,21.685204,1,A+
JPN,IDA16,1,3777804900.0,10.71371,1,0.594262,28.4985,1.332308,1,29.381797,,8.0,0.3,21.897219,1,A+
JPN,IDA17,1,3573724700.0,10.618852,1,0.590335,33.9788,1.451249,1,29.282048,,8.0,0.3,22.052409,1,A+
JPN,IDA18,1,3172939200.0,10.580898,1,0.60671,31.3102,1.813739,1,29.241194,,8.0,0.3,21.996874,1,A+
JPN,IDA19,1,3226160000.0,10.60698,1,0.570413,35.2164,1.836528,1,29.263784,,8.0,0.3,21.877924,1,A+
JPN,IDA20,1,3438780000.0,10.598996,1,0.601068,36.7384,1.653038,1,29.248258,,8.0,0.3,21.894558,1,A+
JPN,IDA21,1,2772140000.0,10.388598,1,0.604114,46.407,2.08791,1,29.024191,,8.0,0.3,21.958383,1,A+
KOR,IDA1,0,0.0,4.990486,0,0.556136,18.5221,0.695801,0,22.111481,,1.8,0.28,0.0,1,AA
KOR,IDA2,0,0.0,5.298228,0,0.556136,32.5245,0.695801,0,22.542496,,1.8,0.28,0.0,1,AA
KOR,IDA3,0,0.0,5.641147,0,0.556136,32.2464,0.695801,0,22.929891,-2.5706,1.8,0.28,0.0,1,AA
KOR,IDA4,0,0.0,6.022234,0,0.556136,50.8156,0.695801,1,23.367135,0.6068,1.8,0.28,0.0,1,AA
KOR,IDA5,1,1000000.0,6.978076,0,0.556136,52.9682,0.695801,1,24.388479,2.1315,1.8,0.28,0.0,1,AA
KOR,IDA6,1,2958700.0,7.46484,0,0.556136,64.2289,0.695801,1,24.921189,1.9172,1.8,0.28,13.815512,1,AA
KOR,IDA7,1,9397500.0,7.811442,0,0.556136,55.9989,0.695801,1,25.325929,2.1693,1.8,0.28,14.900261,1,AA
KOR,IDA8,1,13740400.0,8.204595,0,0.556136,61.1109,0.695801,1,25.748727,2.4811,1.8,0.28,16.055954,1,AA
KOR,IDA9,1,39730000.0,8.826573,0,0.499005,49.1904,0.695801,1,26.40024,2.2926,1.8,0.28,16.435851,1,AA
KOR,IDA10,1,50443800.0,9.124779,0,0.492566,45.4216,0.695801,1,26.728893,2.6056,1.8,0.28,17.497617,1,AA
KOR,IDA11,1,22013000.0,9.537118,0,0.516594,51.6135,0.695801,1,27.170884,3.5317,1.8,0.28,17.73637,1,AA
KOR,IDA12,1,107866600.0,9.311316,0,0.506331,57.8949,0.316782,1,26.968785,2.9686,1.8,0.28,16.907144,1,AA
KOR,IDA13,1,123640100.0,9.520978,0,0.542934,56.6689,1.019157,1,27.20026,4.2158,1.8,0.28,18.496406,1,AA
KOR,IDA14,1,194541500.0,9.911805,0,0.481164,66.1695,1.021035,1,27.602354,1.8018,1.8,0.28,18.632885,1,AA
KOR,IDA15,1,297474800.0,10.129766,0,0.485439,71.324,1.146123,1,27.830619,3.4937,1.8,0.28,19.086156,1,AA
KOR,IDA16,1,347471700.0,10.088774,1,0.596466,88.0279,1.272265,1,27.80735,2.3662,1.8,0.28,19.51084,1,AA
KOR,IDA17,1,392783300.0,10.255881,1,0.595696,94.1675,1.223891,1,27.991956,1.9896,1.8,0.28,19.666194,1,AA
KOR,IDA18,1,400078000.0,10.33631,1,0.668732,69.8997,1.186349,1,28.087908,2.1393,1.8,0.28,19.788769,1,AA
KOR,IDA19,1,451660000.0,10.429013,1,0.583066,71.4471,1.627635,1,28.191234,0.3468,1.8,0.28,19.80717,1,AA
KOR,IDA20,1,515820000.00000006,10.532588,1,0.639847,75.3063,1.626184,1,28.294901,-0.5219,1.8,0.28,19.92844,1,AA
KOR,IDA21,1,620100000.0,10.497881,1,0.66755,84.6425,1.486724,1,28.259837,-0.9702,1.8,0.28,20.061268,1,AA
LTU,IDA1,0,0.0,,0,0.650096,,-0.020566,0,,,0.05,0.15,0.0,1,A
LTU,IDA2,0,0.0,,0,0.650096,,-0.020566,0,,,0.05,0.15,0.0,1,A
LTU,IDA3,0,0.0,,0,0.650096,,-0.020566,0,,,0.05,0.15,0.0,1,A
LTU,IDA4,0,0.0,,0,0.650096,,-0.020566,1,,,0.05,0.15,0.0,1,A
LTU,IDA5,0,0.0,,0,0.650096,,-0.020566,1,,,0.05,0.15,0.0,1,A
LTU,IDA6,0,0.0,,0,0.650096,,-0.020566,1,,,0.05,0.15,0.0,1,A
LTU,IDA7,0,0.0,,0,0.650096,,-0.020566,1,,,0.05,0.15,0.0,1,A
LTU,IDA8,0,0.0,,0,0.650096,,-0.020566,1,,,0.05,0.15,0.0,1,A
LTU,IDA9,0,0.0,,0,0.639067,,-0.020566,1,,7.3492,0.05,0.15,0.0,1,A
LTU,IDA10,0,0.0,7.688314,0,0.605246,84.5446,-0.020566,1,22.79281,2.9736,0.05,0.15,0.0,1,A
LTU,IDA11,0,0.0,7.758195,0,0.679562,92.8138,-0.020566,1,22.855087,-3.0124,0.05,0.15,0.0,1,A
LTU,IDA12,0,0.0,8.047993,0,0.639524,74.5847,-0.069475,1,23.123168,-1.6274,0.05,0.15,0.0,1,A
LTU,IDA13,0,0.0,8.330413,0,0.614306,100.3322,0.532192,1,23.382286,-1.3797,0.05,0.15,0.0,1,A
LTU,IDA14,0,0.0,8.969164,0,0.583457,117.4497,0.655222,1,23.985401,0.3317,0.05,0.15,0.0,1,A
LTU,IDA15,1,3227800.0,9.416958,0,0.576384,116.2958,0.464362,1,24.405351,0.1846,0.05,0.15,0.0,1,A
LTU,IDA16,1,3171300.0,9.37832,0,0.7042,131.6265,0.577276,1,24.324355,-9.4207,0.05,0.15,14.987312,1,A
LTU,IDA17,1,3511700.0,9.657365,0,0.661608,156.6266,0.708702,1,24.558487,-3.9944,0.05,0.15,14.969652,1,A
LTU,IDA18,1,3415300.0,9.611414,0,0.701641,134.6904,0.845221,1,24.483785,-0.9093,0.05,0.15,15.071611,1,A
LTU,IDA19,1,5260000.0,9.883733,0,0.680265,148.375,0.851001,1,24.732816,-0.4462,0.05,0.15,15.043776,1,A
LTU,IDA20,1,7220000.0,10.080397,0,0.701505,154.8067,0.978701,1,24.928515,-1.7216,0.05,0.15,15.475642,1,A
LTU,IDA21,1,12740000.0,10.288206,1,0.756514,143.0484,1.201492,1,25.164377,1.2358,0.05,0.15,15.792366,1,A
LUX,IDA1,1,750000.0,7.808689,0,0.96401,,1.814512,0,20.497497,,0.4,0.15,0.0,1,AAA
LUX,IDA2,1,600000.0,8.071689,0,0.959318,160.838,1.814512,0,20.796109,,0.4,0.15,13.52783,1,AAA
LUX,IDA3,1,1200000.0,8.365913,0,0.859831,160.838,1.814512,0,21.100173,3.7382,0.4,0.15,13.304687,1,AAA
LUX,IDA4,1,2250000.0,8.915595,0,0.828714,162.1,1.814512,1,21.682568,4.8789,0.4,0.15,13.997833,1,AAA
LUX,IDA5,1,3600000.0,9.257828,0,0.891946,165.3719,1.814512,1,22.055453,4.0989,0.4,0.15,14.626441,1,AAA
LUX,IDA6,1,5917400.0,9.713,0,0.875127,173.1187,1.814512,1,22.518321,4.3009,0.4,0.15,15.096445,1,AAA
LUX,IDA7,1,4386900.0,9.403185,0,0.742649,195.3506,1.814512,1,22.213568,4.1062,0.4,0.15,15.593408,1,AAA
LUX,IDA8,1,6863100.0,10.018753,0,0.742749,187.431,1.814512,1,22.842037,4.5761,0.4,0.15,15.294134,1,AAA
LUX,IDA9,1,8000800.0,10.41827,0,0.740222,187.8112,1.814512,1,23.271053,4.575,0.4,0.15,15.74167,1,AAA
LUX,IDA10,1,9653000.0,10.598301,1,0.706308,181.4027,1.814512,1,23.491189,4.2476,0.4,0.15,15.895052,1,AAA
LUX,IDA11,1,8718000.0,10.828626,1,0.70679,195.6369,1.814512,1,23.762791,3.0214,0.4,0.15,16.082779,1,AAA
LUX,IDA12,1,11854100.0,10.837077,1,0.657686,239.9225,1.841412,1,23.809721,4.6084,0.4,0.15,15.980901,1,AAA
LUX,IDA13,1,13587100.0,10.878155,1,0.616329,250.6892,2.217132,1,23.886622,3.9208,0.4,0.15,16.288184,1,AAA
LUX,IDA14,1,36145600.0,11.302058,1,0.585208,284.0775,1.742266,1,24.35219,2.4689,0.4,0.15,16.424631,1,AAA
LUX,IDA15,1,59722000.0,11.585017,1,0.578417,307.485,1.812887,1,24.666543,5.1924,0.4,0.15,17.403066,1,AAA
LUX,IDA16,1,64602700.0,11.616258,1,0.647437,293.6719,1.850375,1,24.752431,1.4969,0.4,0.15,17.905211,1,AAA
LUX,IDA17,1,67712200.0,11.695248,1,0.652149,320.5335,1.835233,1,24.900776,1.2393,0.4,0.15,17.983767,1,AAA
LUX,IDA18,1,62911200.0,11.579642,1,0.670364,348.4374,1.892675,1,24.853892,2.6864,0.4,0.15,18.030777,1,AAA
LUX,IDA19,1,68550000.0,11.632455,1,0.648411,382.6608,1.982171,1,24.969931,3.1051,0.4,0.15,17.957235,1,AAA
LUX,IDA20,1,73060000.0,11.812777,1,0.677498,397.5062,1.951204,1,25.1821,1.8895,0.4,0.15,18.043074,1,AAA
LUX,IDA21,1,82290000.0,11.833426,1,0.698245,351.2679,2.039714,1,25.25887,2.3562,0.4,0.15,18.106792,1,AAA
LVA,IDA1,0,0.0,,0,0.649035,,-0.417942,0,,,0.05,0.15,0.0,1,A-
LVA,IDA2,0,0.0,,0,0.649035,,-0.417942,0,,,0.05,0.15,0.0,1,A-
LVA,IDA3,0,0.0,,0,0.649035,,-0.417942,0,,,0.05,0.15,0.0,1,A-
LVA,IDA4,0,0.0,,0,0.649035,,-0.417942,1,,,0.05,0.15,0.0,1,A-
LVA,IDA5,0,0.0,,0,0.649035,,-0.417942,1,,,0.05,0.15,0.0,1,A-
LVA,IDA6,0,0.0,,0,0.649035,,-0.417942,1,,,0.05,0.15,0.0,1,A-
LVA,IDA7,0,0.0,,0,0.649035,,-0.417942,1,,,0.05,0.15,0.0,1,A-
LVA,IDA8,0,0.0,,0,0.649035,,-0.417942,1,,,0.05,0.15,0.0,1,A-
LVA,IDA9,0,0.0,,0,0.654439,,-0.417942,1,,,0.05,0.15,0.0,1,A-
LVA,IDA10,0,0.0,7.721691,0,0.600104,76.25,-0.417942,1,22.447497,-0.7082,0.05,0.15,0.0,1,A-
LVA,IDA11,0,0.0,7.76649,0,0.639507,92.5618,-0.417942,1,22.481032,-3.9053,0.05,0.15,0.0,1,A-
LVA,IDA12,0,0.0,8.027443,0,0.632119,82.1506,-0.069475,1,22.714449,-4.8755,0.05,0.15,0.0,1,A-
LVA,IDA13,0,0.0,8.294952,0,0.618092,85.9772,0.350568,1,22.947785,-2.7145,0.05,0.15,0.0,1,A-
LVA,IDA14,0,0.0,8.893406,0,0.612854,104.5172,0.402055,1,23.514856,-1.1931,0.05,0.15,0.0,1,A-
LVA,IDA15,1,3227800.0,9.500842,0,0.579507,100.8809,0.307281,1,24.104958,1.5357,0.05,0.15,0.0,1,A-
LVA,IDA16,1,3480800.0,9.322635,0,0.704446,110.8624,0.560407,1,23.878917,-12.2757,0.05,0.15,14.987312,1,A-
LVA,IDA17,1,3573600.0,9.580832,0,0.668116,129.6772,0.705631,1,24.095794,-2.903,0.05,0.15,15.062773,1,A-
LVA,IDA18,1,2969200.0,9.535212,0,0.700089,123.3305,0.688297,1,24.023431,-0.8305,0.05,0.15,15.089084,1,A-
LVA,IDA19,1,4330000.0,9.758171,0,0.671837,125.2916,0.82916,1,24.222784,-2.12,0.05,0.15,14.903803,1,A-
LVA,IDA20,1,7210000.0,9.916497,0,0.696284,136.7966,0.879571,1,24.365665,-7.7287,0.05,0.15,15.281078,1,A-
LVA,IDA21,1,11500000.0,10.060879,1,0.739669,132.2625,0.74318,1,24.500254,-0.094,0.05,0.15,15.79098,1,A-
NLD,IDA1,1,16500000.0,7.270234,1,0.949667,,1.92999,0,23.567811,,3.0,0.18,0.0,1,AAA
NLD,IDA2,1,26520000.0,7.768262,1,0.948669,80.9829,1.92999,0,24.127712,,3.0,0.18,16.618871,1,AAA
NLD,IDA3,1,67560000.0,7.983229,1,0.864495,86.4827,1.92999,0,24.366648,3.3609,3.0,0.18,17.09341,1,AAA
NLD,IDA4,1,132750000.0,8.585495,1,0.80638,86.2336,1.92999,1,24.999191,3.3609,3.0,0.18,18.028527,1,AAA
NLD,IDA5,1,216700000.0,9.124815,1,0.857079,89.7303,1.92999,1,25.569057,0.157,3.0,0.18,18.703978,1,AAA
NLD,IDA6,1,354796100.0,9.533305,1,0.81842,99.8801,1.92999,1,25.998516,-2.064,3.0,0.18,19.194024,1,AAA
NLD,IDA7,1,265393500.00000003,9.209524,1,0.738808,110.6398,1.92999,1,25.693943,-4.6514,3.0,0.18,19.687054,1,AAA
NLD,IDA8,1,412042400.0,9.725207,1,0.756605,95.7409,1.92999,1,26.226184,-4.8782,3.0,0.18,19.396724,1,AAA
NLD,IDA9,1,528011700.0,9.967504,1,0.740092,104.1157,1.92999,1,26.487827,-3.5055,3.0,0.18,19.836637,1,AAA
NLD,IDA10,1,628824000.0,10.050028,1,0.722186,99.0328,1.92999,1,26.592762,-2.1821,3.0,0.18,20.084629,1,AAA
NLD,IDA11,1,242186000.0,10.277243,1,0.719451,108.6646,1.92999,1,26.835559,-1.8824,3.0,0.18,20.259362,1,AAA
NLD,IDA12,1,308206100.0,10.251279,1,0.672795,114.3277,1.99409,1,26.827565,0.5343,3.0,0.18,19.305217,1,AAA
NLD,IDA13,1,353265100.0,10.290331,1,0.635832,112.75,2.084554,1,26.887696,-1.0505,3.0,0.18,19.546279,1,AAA
NLD,IDA14,1,593670900.0,10.649355,1,0.591404,122.2558,1.947373,1,27.257249,-0.0557,3.0,0.18,19.682729,1,AAA
NLD,IDA15,1,965933400.0,10.860936,1,0.587737,129.7982,1.757473,1,27.472611,0.4451,3.0,0.18,20.201836,1,AAA
NLD,IDA16,1,1038702200.0,10.845558,1,0.697095,130.0817,1.736229,1,27.471398,-3.8876,3.0,0.18,20.688605,1,AAA
NLD,IDA17,1,1004436200.0,10.870515,1,0.663293,150.6519,1.890422,1,27.507668,-2.5892,3.0,0.18,20.761238,1,AAA
NLD,IDA18,1,833249600.0,10.753821,1,0.682066,150.9655,1.96198,1,27.404326,0.0368,3.0,0.18,20.727692,1,AAA
NLD,IDA19,1,944550000.0,10.888463,1,0.648823,160.6767,2.063956,1,27.55727,2.2188,3.0,0.18,20.540844,1,AAA
NLD,IDA20,1,1009960000.0,11.004464,1,0.681563,163.1548,1.853574,1,27.684061,-2.4153,3.0,0.18,20.666219,1,AAA
NLD,IDA21,1,1013090000.0,11.120185,1,0.713693,153.8307,1.751997,1,27.825706,-0.5773,3.0,0.18,20.733177,1,AAA
NOR,IDA1,1,6600000.0,7.488472,1,0.839073,,1.896962,0,22.60323,,2.0,0.15,0.0,1,AAA
NOR,IDA2,1,10680000.0,7.893465,1,0.87613,70.9636,1.896962,0,23.048306,,2.0,0.15,15.70258,1,AAA
NOR,IDA3,1,24000000.0,8.103561,1,0.78482,70.9636,1.896962,0,23.273814,3.1427,2.0,0.15,16.183883,1,AAA
NOR,IDA4,1,49500000.0,8.646393,1,0.78159,73.0705,1.896962,1,23.838302,3.5689,2.0,0.15,16.993564,1,AAA
NOR,IDA5,1,80600000.0,9.236604,1,0.796241,76.202,1.896962,1,24.449153,1.3414,2.0,0.15,17.717483,1,AAA
NOR,IDA6,1,141926200.0,9.666007,1,0.754844,78.0871,1.896962,1,24.888991,3.9836,2.0,0.15,18.205009,1,AAA
NOR,IDA7,1,112878900.0,9.615104,1,0.669976,74.6202,1.896962,1,24.851335,6.137,2.0,0.15,18.770818,1,AAA
NOR,IDA8,1,188168600.0,10.021531,1,0.665698,64.876,1.896962,1,25.269003,5.3425,2.0,0.15,18.541826,1,AAA
NOR,IDA9,1,227200800.0,10.2486,1,0.617517,71.3871,1.896962,1,25.509021,2.8161,2.0,0.15,19.052849,1,AAA
NOR,IDA10,1,254563400.0,10.238662,1,0.651095,67.2507,1.896962,1,25.515573,-0.8679,2.0,0.15,19.241345,1,AAA
NOR,IDA11,1,104209200.0,10.527338,1,0.672848,70.2016,1.896962,1,25.820202,6.7816,2.0,0.15,19.35506,1,AAA
NOR,IDA12,1,168330700.0,10.50214,1,0.632446,69.5067,1.807984,1,25.813228,7.016,2.0,0.15,18.461911,1,AAA
NOR,IDA13,1,235184600.0,10.672914,1,0.615617,67.517,1.898446,1,26.000946,9.3029,2.0,0.15,18.941441,1,AAA
NOR,IDA14,1,358157400.0,11.113152,1,0.583859,70.4695,1.896496,1,26.459769,15.2357,2.0,0.15,19.275881,1,AAA
NOR,IDA15,1,479495600.0,11.356298,1,0.544674,71.942,1.914175,1,26.721317,18.1281,2.0,0.15,19.696483,1,AAA
NOR,IDA16,1,464749700.0,11.386945,1,0.638303,68.2395,1.780023,1,26.789495,12.2258,2.0,0.15,19.988245,1,AAA
NOR,IDA17,1,540475400.0,11.547847,1,0.643436,67.9728,1.934101,1,26.988595,12.0942,2.0,0.15,19.95701,1,AAA
NOR,IDA18,1,327631800.0,11.168565,1,0.648826,69.1168,1.960422,1,26.639351,5.4436,2.0,0.15,20.10796,1,AAA
NOR,IDA19,1,355690000.0,11.244138,1,0.619968,70.8958,1.944649,1,26.736352,8.9136,2.0,0.15,19.607401,1,AAA
NOR,IDA20,1,391650000.0,11.441138,1,0.668943,71.2227,1.991674,1,26.944587,10.9165,2.0,0.15,19.68957,1,AAA
NOR,IDA21,1,468210000.0,11.371194,1,0.618914,81.3635,1.843057,1,26.904509,17.396,2.0,0.15,19.785879,1,AAA
POL,IDA1,0,0.0,,0,0.000195,,0.695407,0,,,0.3,0.15,0.0,1,A-
POL,IDA2,0,0.0,,0,0.10174,,0.695407,0,,,0.3,0.15,0.0,1,A-
POL,IDA3,0,0.0,,0,0.027834,,0.695407,0,,,0.3,0.15,0.0,1,A-
POL,IDA4,0,0.0,,0,0.024145,,0.695407,1,,,0.3,0.15,0.0,1,A-
POL,IDA5,0,0.0,,0,0.03549,,0.695407,1,,,0.3,0.15,0.0,1,A-
POL,IDA6,0,0.0,,0,0.119748,,0.695407,1,,,0.3,0.15,0.0,1,A-
POL,IDA7,0,0.0,,0,0.04616,,0.695407,1,,,0.3,0.15,0.0,1,A-
POL,IDA8,0,0.0,7.456576,0,0.180141,,0.695407,1,24.912583,,0.3,0.15,0.0,1,A-
POL,IDA9,0,0.0,7.456576,0,0.613069,,0.695407,1,24.912583,,0.3,0.15,0.0,1,A-
POL,IDA10,1,6205500.0,7.822898,0,0.664644,43.5552,0.695407,1,25.288063,-1.0023,0.3,0.15,0.0,1,A-
POL,IDA11,1,2208600.0,8.334114,0,0.669348,45.3767,0.695407,1,25.803508,-3.5727,0.3,0.15,15.640947,1,A-
POL,IDA12,1,3553500.0,8.392877,0,0.635591,53.898,0.393705,1,25.8632,-2.9688,0.3,0.15,14.60787,1,A-
POL,IDA13,1,4081600.0,8.560914,0,0.611848,60.7968,0.293702,1,26.020054,-5.0091,0.3,0.15,15.083444,1,A-
POL,IDA14,1,6475600.0,8.992672,0,0.590037,70.3115,0.461352,1,26.450113,-3.7276,0.3,0.15,15.222,1,A-
POL,IDA15,1,9699600.0,9.330124,0,0.582653,80.7454,0.228577,1,26.786388,-0.9775,0.3,0.15,15.683552,1,A-
POL,IDA16,1,10426800.0,9.438888,0,0.698991,82.2259,0.547415,1,26.89311,-4.7639,0.3,0.15,16.087595,1,A-
POL,IDA17,1,10705200.0,9.519434,1,0.663591,90.4175,0.654327,1,26.973588,-3.4711,0.3,0.15,16.15989,1,A-
POL,IDA18,1,19279000.0,9.430601,1,0.688074,96.8659,0.750008,1,26.88291,-1.9885,0.3,0.15,16.18624,1,A-
POL,IDA19,1,20200000.0,9.672471,1,0.677791,101.581,0.663142,1,27.124658,0.3197,0.3,0.15,16.774527,1,A-
POL,IDA20,1,22400000.0,9.832824,1,0.696003,110.8743,0.588776,1,27.258754,-1.2099,0.3,0.15,16.821193,1,A-
POL,IDA21,1,40670000.0,10.130765,1,0.718644,100.3594,0.673403,1,27.545209,-3.2036,0.3,0.15,16.924572,1,A-
PRT,IDA1,0,0.0,6.114302,0,0.9764,,0.722258,0,22.130404,,0.5,0.22,0.0,1,BBB+
PRT,IDA2,0,0.0,6.622666,0,0.90836,43.2135,0.722258,0,22.617084,,0.5,0.22,0.0,1,BBB+
PRT,IDA3,0,0.0,6.839564,0,0.983176,43.2135,0.722258,0,22.816146,,0.5,0.22,0.0,1,BBB+
PRT,IDA4,0,0.0,7.466221,0,0.951276,47.2371,0.722258,1,23.437335,-4.3676,0.5,0.22,0.0,1,BBB+
PRT,IDA5,0,0.0,7.726376,0,0.695011,40.5281,0.722258,1,23.788502,-4.3959,0.5,0.22,0.0,1,BBB+
PRT,IDA6,1,6886400.0,8.122183,0,0.756414,54.2353,0.722258,1,24.216633,-4.6757,0.5,0.22,0.0,1,BBB+
PRT,IDA7,1,4999600.0,7.833104,0,0.628745,64.4121,0.722258,1,23.950823,-3.9358,0.5,0.22,15.745059,1,BBB+
PRT,IDA8,0,0.0,8.477176,0,0.74684,59.5759,0.722258,1,24.598271,-5.7732,0.5,0.22,15.424869,1,BBB+
PRT,IDA9,0,0.0,8.972669,0,0.688656,65.0556,0.722258,1,25.089085,-3.7134,0.5,0.22,0.0,1,BBB+
PRT,IDA10,1,21374500.0,9.162688,1,0.664046,54.1752,0.722258,1,25.277245,-3.802,0.5,0.22,0.0,1,BBB+
PRT,IDA11,1,14675300.0,9.407968,1,0.684397,60.2098,0.722258,1,25.532438,-2.6533,0.5,0.22,16.877709,1,BBB+
PRT,IDA12,1,23708200.0,9.431505,1,0.628851,63.3143,0.699423,1,25.57115,-1.6858,0.5,0.22,16.501676,1,BBB+
PRT,IDA13,1,27174200.0,9.467823,1,0.6189,62.3083,1.095738,1,25.627025,-2.339,0.5,0.22,16.981332,1,BBB+
PRT,IDA14,1,43105400.0,9.840555,1,0.564636,62.9445,0.731282,1,26.007757,-5.0927,0.5,0.22,17.117779,1,BBB+
PRT,IDA15,1,65399000.0,10.035001,1,0.566088,69.9461,0.809482,1,26.20597,-3.2718,0.5,0.22,17.579159,1,BBB+
PRT,IDA16,1,30352100.0,10.023576,1,0.649355,67.6892,0.73422,1,26.1974,-9.5743,0.5,0.22,17.996018,1,BBB+
PRT,IDA17,1,13428000.0,9.983983,1,0.645396,78.0305,0.914439,1,26.146794,-6.9058,0.5,0.22,17.228376,1,BBB+
PRT,IDA18,1,12267200.0,9.902501,1,0.651079,79.5223,1.093533,1,26.052624,-4.056,0.5,0.22,16.412853,1,BBB+
PRT,IDA19,1,13360000.0,10.058068,1,0.645329,86.771,1.013688,1,26.204388,-1.2147,0.5,0.22,16.32244,1,BBB+
PRT,IDA20,1,14240000.0,10.115022,1,0.655295,85.8735,1.16776,1,26.268662,-4.7486,0.5,0.22,16.407776,1,BBB+
PRT,IDA21,1,19970000.0,10.285078,1,0.690384,89.6964,0.947485,1,26.470335,0.2702,0.5,0.22,16.471566,1,BBB+
ROU,IDA1,0,0.0,,0,0.029487,,-0.873682,0,,,0.05,0.15,0.0,1,BBB-
ROU,IDA2,0,0.0,,0,0.25625,,-0.873682,0,,,0.05,0.15,0.0,1,BBB-
ROU,IDA3,0,0.0,,0,0.221173,,-0.873682,0,,,0.05,0.15,0.0,1,BBB-
ROU,IDA4,0,0.0,,0,0.277222,,-0.873682,1,,,0.05,0.15,0.0,1,BBB-
ROU,IDA5,0,0.0,,0,0.349178,,-0.873682,1,,,0.05,0.15,0.0,1,BBB-
ROU,IDA6,0,0.0,,0,0.268607,,-0.873682,1,,1.9657,0.05,0.15,0.0,1,BBB-
ROU,IDA7,0,0.0,7.413825,0,0.196617,,-0.873682,1,24.362629,6.5556,0.05,0.15,0.0,1,BBB-
ROU,IDA8,0,0.0,7.413825,0,0.240469,42.9071,-0.873682,1,24.362629,7.1589,0.05,0.15,0.0,1,BBB-
ROU,IDA9,0,0.0,7.407612,0,0.568412,42.9071,-0.873682,1,24.367354,1.084,0.05,0.15,0.0,1,BBB-
ROU,IDA10,0,0.0,7.054498,0,0.680855,51.0037,-0.873682,1,23.995158,1.9652,0.05,0.15,0.0,1,BBB-
ROU,IDA11,0,0.0,7.398181,0,0.67553,60.7814,-0.873682,1,24.332482,-0.6744,0.05,0.15,0.0,1,BBB-
ROU,IDA12,0,0.0,7.3777,0,0.642027,57.9737,-0.877884,1,24.305483,-3.1566,0.05,0.15,0.0,1,BBB-
ROU,IDA13,0,0.0,7.659103,0,0.62301,53.7102,-0.475073,1,24.55333,-0.7091,0.05,0.15,0.0,1,BBB-
ROU,IDA14,0,0.0,8.437718,0,0.576301,59.3605,-0.515835,1,25.312859,-0.4587,0.05,0.15,0.0,1,BBB-
ROU,IDA15,0,0.0,9.031254,0,0.573842,63.5052,-0.480463,1,25.885699,-0.5393,0.05,0.15,0.0,1,BBB-
ROU,IDA16,0,0.0,9.035932,0,0.68496,69.9549,-0.226146,1,25.859443,-5.75,0.05,0.15,0.0,1,BBB-
ROU,IDA17,0,0.0,9.158802,0,0.646167,81.3976,-0.045865,1,25.969229,-2.1459,0.05,0.15,0.0,1,BBB-
ROU,IDA18,0,0.0,9.148948,0,0.696731,85.8925,-0.119218,1,25.945192,-2.8199,0.05,0.15,0.0,1,BBB-
ROU,IDA19,0,0.0,9.465727,0,0.670781,84.9064,-0.145356,1,26.245048,-4.7092,0.05,0.15,0.0,1,BBB-
ROU,IDA20,0,0.0,9.609652,0,0.678176,87.0712,-0.077712,1,26.376005,-8.2232,0.05,0.15,0.0,1,BBB-
ROU,IDA21,1,6500000.0,9.90749,0,0.748825,77.215,0.418125,1,26.670162,-6.5933,0.05,0.15,0.0,1,BBB-
SAU,IDA1,0,0.0,6.699178,0,0.473588,,-0.302964,0,21.515078,,2.0,0.28,0.0,0,A
SAU,IDA2,0,0.0,7.151256,0,0.479207,72.4489,-0.302964,0,22.155436,,2.0,0.28,0.0,0,A
SAU,IDA3,0,0.0,7.319494,0,0.422566,72.3655,-0.302964,0,22.405458,,2.0,0.28,0.0,0,A
SAU,IDA4,0,0.0,8.199762,0,0.448991,120.6194,-0.302964,1,23.427806,,2.0,0.28,0.0,0,A
SAU,IDA5,1,250000000.0,9.58846,0,0.483811,89.9817,-0.302964,1,25.029882,,2.0,0.28,0.0,0,A
SAU,IDA6,1,384370000.0,10.21118,0,0.435242,90.7562,-0.302964,1,25.826417,,2.0,0.28,19.336971,0,A
SAU,IDA7,1,330114500.0,9.651245,0,0.28485,79.7444,-0.302964,1,25.507627,,2.0,0.28,19.767116,0,A
SAU,IDA8,1,446372200.0,9.146973,0,0.348587,67.9944,-0.302964,1,25.17407,,2.0,0.28,19.61495,0,A
SAU,IDA9,1,400012600.0,9.310615,0,0.220605,71.7081,-0.302964,1,25.490811,,2.0,0.28,19.916664,0,A
SAU,IDA10,1,149580100.0,9.295128,0,0.296669,67.807,-0.302964,1,25.613374,,2.0,0.28,19.807007,0,A
